,iata_code,date,min_temp,max_temp,avg_temp,total_snowcm,windspeed_kmhr,precip_mm,humidity,visibility,cloud_cover,heat_indexC,wind_chillC,wind_gust,feels_like,weather_description
4897,MSP,2019-06-02,19,29,25,0.0,13,8.7,76,9,18,25,23,19,25,Patchy light rain with thunder
4898,MSP,2019-06-03,20,29,26,0.0,20,2.5,78,10,15,25,24,30,25,Sunny
4899,MSP,2019-06-04,21,32,28,0.0,25,0.5,70,10,11,28,26,37,28,Sunny
4900,MSP,2019-06-05,21,32,28,0.0,15,1.9,60,10,12,28,26,26,28,Thundery outbreaks possible
4901,MSP,2019-06-06,20,25,23,0.0,8,17.2,74,9,34,23,22,15,23,Moderate or heavy rain shower
4902,MSP,2019-06-07,18,30,26,0.0,9,0.0,68,10,14,24,24,14,24,Partly cloudy
4903,MSP,2019-06-08,19,31,26,0.0,11,0.0,70,10,7,25,24,17,25,Partly cloudy
4904,MSP,2019-06-09,17,22,20,0.0,21,8.8,75,9,41,21,20,32,20,Moderate or heavy rain shower
4905,MSP,2019-06-10,12,25,21,0.0,15,0.0,49,10,3,19,18,24,18,Sunny
4906,MSP,2019-06-11,15,26,22,0.0,19,1.9,61,10,33,21,20,28,21,Patchy rain possible
4907,MSP,2019-06-12,15,24,21,0.0,22,3.8,64,10,12,20,19,33,19,Patchy rain possible
4908,MSP,2019-06-13,14,25,21,0.0,12,0.7,56,10,14,20,19,19,19,Patchy rain possible
4909,MSP,2019-06-14,16,29,23,0.0,28,1.7,72,10,34,23,22,40,23,Light rain shower
4910,MSP,2019-06-15,20,30,26,0.0,14,7.4,72,9,22,26,25,21,26,Moderate or heavy rain shower
4911,MSP,2019-06-16,20,27,25,0.0,9,26.7,71,7,20,24,23,15,24,Torrential rain shower
4912,MSP,2019-06-17,18,29,25,0.0,10,0.1,67,10,15,24,23,16,24,Partly cloudy
4913,MSP,2019-06-18,20,28,26,0.0,13,19.0,77,9,25,24,24,22,24,Moderate or heavy rain shower
4914,MSP,2019-06-19,18,27,23,0.0,12,7.2,75,10,50,23,22,18,23,Light rain shower
4915,MSP,2019-06-20,18,33,28,0.0,16,0.4,72,9,11,27,25,24,27,Mist
4916,MSP,2019-06-21,25,37,32,0.0,27,0.6,60,10,24,32,30,42,32,Partly cloudy
4917,MSP,2019-06-22,24,32,29,0.0,20,8.1,72,9,25,30,27,31,30,Patchy light rain with thunder
4918,MSP,2019-06-23,20,26,24,0.0,13,19.1,72,8,42,24,23,21,24,Moderate or heavy rain shower
4919,MSP,2019-06-24,15,28,23,0.0,14,0.0,60,10,3,22,22,21,22,Sunny
4920,MSP,2019-06-25,19,33,28,0.0,20,0.9,61,10,4,27,26,32,27,Sunny
4921,MSP,2019-06-26,22,34,29,0.0,21,0.5,71,10,15,30,27,30,30,Patchy light rain with thunder
4922,MSP,2019-06-27,23,34,30,0.0,26,0.0,63,10,2,30,28,37,30,Sunny
4923,MSP,2019-06-28,23,36,31,0.0,21,0.0,60,10,3,32,29,31,32,Sunny
4924,MSP,2019-06-29,24,36,32,0.0,17,0.0,58,10,3,32,30,26,32,Sunny
4925,MSP,2019-06-30,23,33,29,0.0,16,0.0,64,10,2,30,28,24,30,Sunny
4926,MSP,2019-07-01,22,33,29,0.0,16,0.0,65,10,8,29,27,23,29,Sunny
4927,MSP,2019-07-02,22,35,29,0.0,15,2.6,65,10,10,30,27,23,30,Sunny
4928,MSP,2019-07-03,23,30,27,0.0,20,12.7,72,9,29,28,26,32,28,Patchy light rain with thunder
4929,MSP,2019-07-04,22,32,27,0.0,22,23.4,77,8,28,29,26,36,29,Moderate or heavy rain with thunder
4930,MSP,2019-07-05,23,33,29,0.0,17,0.6,71,10,11,31,28,25,31,Patchy light rain with thunder
4931,MSP,2019-07-06,22,31,28,0.0,12,12.8,70,9,15,28,26,18,28,Moderate or heavy rain shower
4932,MSP,2019-07-07,21,32,28,0.0,12,2.6,73,10,24,28,26,17,28,Patchy rain possible
4933,MSP,2019-07-08,22,32,28,0.0,15,7.1,72,10,28,29,27,23,29,Light rain shower
4934,MSP,2019-07-09,22,34,29,0.0,15,4.3,73,9,19,31,27,24,31,Thundery outbreaks possible
4935,MSP,2019-07-10,25,33,30,0.0,14,12.9,71,9,13,32,28,24,32,Patchy light rain with thunder
4936,MSP,2019-07-11,21,31,27,0.0,12,1.1,58,10,2,26,25,19,26,Sunny
4937,MSP,2019-07-12,20,32,27,0.0,9,0.0,61,10,3,26,25,15,26,Sunny
4938,MSP,2019-07-13,21,32,28,0.0,10,0.0,68,10,3,28,26,16,28,Sunny
4939,MSP,2019-07-14,22,33,29,0.0,11,0.1,69,10,15,30,27,16,30,Partly cloudy
4940,MSP,2019-07-15,21,33,28,0.0,9,0.0,72,9,24,28,26,13,28,Mist
4941,MSP,2019-07-16,22,36,30,0.0,16,0.4,65,10,7,31,28,25,31,Sunny
4942,MSP,2019-07-17,26,38,33,0.0,27,0.0,49,10,4,34,32,40,34,Sunny
4943,MSP,2019-07-18,27,38,33,0.0,29,0.0,50,10,5,34,32,42,34,Sunny
4944,MSP,2019-07-19,26,38,33,0.0,29,0.0,46,10,3,33,32,41,33,Sunny
4945,MSP,2019-07-20,26,38,34,0.0,29,0.0,45,10,3,33,32,41,33,Sunny
4946,MSP,2019-07-21,24,33,30,0.0,16,3.6,56,10,14,30,28,24,30,Patchy rain possible
4947,MSP,2019-07-22,20,29,25,0.0,25,3.0,64,10,24,24,24,32,24,Partly cloudy
4948,MSP,2019-07-23,17,28,24,0.0,13,0.0,56,10,2,22,22,20,22,Sunny
4949,MSP,2019-07-24,17,29,25,0.0,10,0.0,57,10,5,23,23,17,23,Sunny
4950,MSP,2019-07-25,19,31,27,0.0,21,0.0,51,10,12,25,25,31,25,Sunny
4951,MSP,2019-07-26,21,32,28,0.0,23,0.0,48,10,11,27,26,34,27,Sunny
4952,MSP,2019-07-27,21,32,28,0.0,20,0.0,51,10,8,27,26,30,27,Partly cloudy
4953,MSP,2019-07-28,23,35,30,0.0,22,0.2,48,10,18,29,28,32,29,Partly cloudy
4954,MSP,2019-07-29,22,33,29,0.0,19,2.0,50,10,4,28,27,28,28,Sunny
4955,MSP,2019-07-30,21,34,29,0.0,14,0.0,47,10,8,27,27,21,27,Sunny
4956,MSP,2019-07-31,22,37,31,0.0,24,0.8,52,10,7,31,29,34,31,Sunny
4957,MSP,2019-08-01,25,34,30,0.0,25,1.6,59,10,26,31,29,36,31,Thundery outbreaks possible
4958,MSP,2019-08-02,23,30,26,0.0,23,4.2,80,10,64,28,25,31,28,Light rain shower
4959,MSP,2019-08-03,21,30,26,0.0,11,6.3,79,10,66,27,25,17,27,Light rain shower
4960,MSP,2019-08-04,21,31,27,0.0,9,0.3,71,10,30,27,26,13,27,Partly cloudy
4961,MSP,2019-08-05,21,35,30,0.0,10,0.0,62,10,10,30,28,16,30,Sunny
4962,MSP,2019-08-06,25,35,32,0.0,8,2.4,55,9,29,32,30,13,32,Patchy light rain with thunder
4963,MSP,2019-08-07,24,38,33,0.0,13,3.9,59,10,9,33,30,22,33,Sunny
4964,MSP,2019-08-08,22,28,25,0.0,18,23.6,80,8,45,27,24,32,27,Torrential rain shower
4965,MSP,2019-08-09,21,30,26,0.0,9,2.9,77,10,31,26,25,14,26,Light rain shower
4966,MSP,2019-08-10,22,33,28,0.0,13,3.3,79,10,35,29,26,20,29,Patchy light rain with thunder
4967,MSP,2019-08-11,24,37,32,0.0,16,2.2,59,10,8,34,30,26,34,Sunny
4968,MSP,2019-08-12,23,36,32,0.0,17,9.4,50,9,14,32,30,29,32,Patchy light rain with thunder
4969,MSP,2019-08-13,23,33,29,0.0,13,13.4,64,9,8,29,28,20,29,Patchy rain possible
4970,MSP,2019-08-14,21,32,28,0.0,10,2.4,58,10,8,28,26,15,28,Patchy rain possible
4971,MSP,2019-08-15,20,35,29,0.0,18,0.8,65,10,9,29,27,27,29,Patchy rain possible
4972,MSP,2019-08-16,23,36,31,0.0,17,3.6,57,10,8,32,29,27,32,Patchy light rain with thunder
4973,MSP,2019-08-17,25,35,31,0.0,25,0.9,54,10,11,32,30,38,32,Sunny
4974,MSP,2019-08-18,26,32,30,0.0,17,6.0,63,9,21,31,28,27,31,Moderate or heavy rain shower
4975,MSP,2019-08-19,24,38,32,0.0,12,1.1,63,10,3,33,30,19,33,Sunny
4976,MSP,2019-08-20,26,39,34,0.0,17,3.3,49,10,9,33,31,28,33,Sunny
4977,MSP,2019-08-21,24,35,30,0.0,12,3.5,60,10,16,30,28,19,30,Patchy light rain with thunder
4978,MSP,2019-08-22,21,28,25,0.0,14,5.2,79,9,37,26,24,20,26,Light rain shower
4979,MSP,2019-08-23,20,28,25,0.0,14,0.1,80,9,35,25,23,19,25,Mist
4980,MSP,2019-08-24,20,28,25,0.0,16,3.5,82,10,59,25,23,23,25,Patchy light rain with thunder
4981,MSP,2019-08-25,21,29,25,0.0,14,71.8,80,9,49,26,24,22,26,Light rain shower
4982,MSP,2019-08-26,22,33,28,0.0,20,0.1,73,10,15,29,26,28,29,Partly cloudy
4983,MSP,2019-08-27,19,28,24,0.0,17,0.0,56,10,9,24,23,26,24,Sunny
4984,MSP,2019-08-28,16,30,25,0.0,10,0.0,54,10,5,24,23,17,24,Sunny
4985,MSP,2019-08-29,22,34,29,0.0,19,3.3,69,10,16,30,27,28,30,Patchy light rain with thunder
4986,MSP,2019-08-30,20,27,24,0.0,19,21.1,77,8,37,26,24,29,26,Torrential rain shower
4987,MSP,2019-08-31,17,25,22,0.0,10,0.4,77,10,27,21,21,14,21,Light rain shower
4988,MSP,2019-09-01,18,29,25,0.0,8,0.0,76,10,16,24,23,13,24,Partly cloudy
4989,MSP,2019-09-02,21,34,29,0.0,18,0.0,70,10,4,30,27,28,30,Sunny
4990,MSP,2019-09-03,23,36,31,0.0,18,0.0,55,10,2,30,29,29,30,Sunny
4991,MSP,2019-09-04,22,34,29,0.0,14,0.0,61,10,9,29,27,21,29,Sunny
4992,MSP,2019-09-05,22,35,30,0.0,19,0.0,51,10,5,29,28,29,29,Sunny
4993,MSP,2019-09-06,23,33,29,0.0,14,0.0,55,10,3,29,27,22,29,Sunny
4994,MSP,2019-09-07,20,36,29,0.0,16,0.6,60,10,8,28,27,25,28,Sunny
4995,MSP,2019-09-08,22,32,27,0.0,13,6.3,58,10,20,28,27,22,28,Moderate or heavy rain shower
4996,MSP,2019-09-09,24,32,28,0.0,29,1.2,50,10,18,28,27,44,28,Patchy rain possible
4997,MSP,2019-09-10,23,32,28,0.0,26,6.6,63,10,20,28,27,41,28,Patchy light rain with thunder
4998,MSP,2019-09-11,23,32,29,0.0,26,0.4,60,10,14,29,27,39,29,Sunny
4999,MSP,2019-09-12,21,28,26,0.0,21,10.4,62,9,33,26,25,35,26,Moderate or heavy rain shower
5000,MSP,2019-09-13,18,28,24,0.0,10,0.3,55,10,1,22,22,15,22,Sunny
5001,MSP,2019-09-14,19,33,27,0.0,21,0.1,66,10,8,26,25,32,26,Sunny
5002,MSP,2019-09-15,23,34,30,0.0,21,0.5,53,10,6,29,28,34,29,Sunny
5003,MSP,2019-09-16,23,33,29,0.0,20,0.0,57,10,12,29,27,32,29,Partly cloudy
5004,MSP,2019-09-17,23,32,28,0.0,24,0.0,58,10,11,29,27,36,29,Sunny
5005,MSP,2019-09-18,23,33,29,0.0,23,0.0,61,10,12,29,28,34,29,Sunny
5006,MSP,2019-09-19,23,32,28,0.0,20,0.1,64,10,7,29,27,30,29,Sunny
5007,MSP,2019-09-20,21,26,24,0.0,19,1.3,80,10,54,25,23,27,25,Light rain shower
5008,MSP,2019-09-21,22,29,26,0.0,29,2.4,74,10,39,27,25,41,27,Light rain shower
5009,MSP,2019-09-22,20,27,24,0.0,26,3.1,71,10,37,24,23,37,24,Light rain shower
5010,MSP,2019-09-23,16,29,24,0.0,13,0.0,60,10,2,23,22,21,23,Sunny
5011,MSP,2019-09-24,19,31,26,0.0,18,5.5,73,8,29,26,24,28,26,Fog
5012,MSP,2019-09-25,21,26,24,0.0,18,15.4,80,9,51,25,23,28,25,Light rain shower
5013,MSP,2019-09-26,17,21,20,0.0,19,2.1,69,9,77,21,20,29,20,Light drizzle
5014,MSP,2019-09-27,22,33,29,0.0,27,5.4,64,10,13,28,27,40,28,Sunny
5015,MSP,2019-09-28,19,24,22,0.0,17,20.8,82,8,49,23,22,27,23,Moderate or heavy rain shower
5016,MSP,2019-09-29,22,28,26,0.0,26,20.6,81,9,58,27,25,39,27,Moderate or heavy rain shower
5017,MSP,2019-09-30,24,31,27,0.0,29,0.2,70,10,30,29,27,43,29,Partly cloudy
5018,MSP,2019-10-01,24,31,27,0.0,32,1.6,74,10,52,29,26,44,29,Light rain shower
5019,MSP,2019-10-02,17,28,24,0.0,16,18.1,79,9,50,24,23,27,24,Moderate or heavy rain shower
5020,MSP,2019-10-03,12,21,16,0.0,18,9.3,62,9,45,16,14,25,14,Moderate rain at times
5021,MSP,2019-10-04,13,20,17,0.0,13,2.9,76,10,70,16,16,18,16,Light rain shower
5022,MSP,2019-10-05,16,23,21,0.0,19,9.0,66,9,28,20,20,32,20,Moderate or heavy rain shower
5023,MSP,2019-10-06,13,18,15,0.0,13,0.2,57,10,17,15,14,21,14,Partly cloudy
5024,MSP,2019-10-07,10,20,16,0.0,9,0.0,47,10,0,14,14,15,14,Sunny
5025,MSP,2019-10-08,10,22,17,0.0,22,0.0,61,10,2,16,14,34,14,Sunny
5026,MSP,2019-10-09,14,23,19,0.0,31,6.3,72,10,45,19,18,45,18,Light rain shower
5027,MSP,2019-10-10,6,20,13,0.0,35,0.9,68,10,36,14,12,46,12,Cloudy
5028,MSP,2019-10-11,1,11,6,0.0,28,0.0,40,10,2,5,1,37,1,Sunny
5029,MSP,2019-10-12,4,19,13,0.0,21,0.0,38,10,5,10,8,34,8,Sunny
5030,MSP,2019-10-13,7,21,15,0.0,11,0.0,44,10,0,13,12,21,12,Sunny
5031,MSP,2019-10-14,10,23,18,0.0,14,0.0,70,10,0,17,16,21,16,Sunny
5032,MSP,2019-10-15,12,19,16,0.0,23,0.0,60,10,6,15,14,34,14,Sunny
5033,MSP,2019-10-16,5,16,11,0.0,11,0.0,50,10,0,10,8,19,8,Sunny
5034,MSP,2019-10-17,9,22,16,0.0,24,0.0,52,10,0,15,13,39,13,Sunny
5035,MSP,2019-10-18,13,23,18,0.0,29,0.5,52,10,3,17,15,44,15,Sunny
5036,MSP,2019-10-19,12,21,16,0.0,15,0.5,60,10,20,15,14,24,14,Light rain shower
5037,MSP,2019-10-20,10,22,16,0.0,26,1.5,56,10,27,15,14,40,14,Patchy rain possible
5038,MSP,2019-10-21,9,17,13,0.0,20,1.2,36,10,1,12,10,30,10,Sunny
5039,MSP,2019-10-22,7,18,13,0.0,17,0.0,37,10,6,12,10,27,10,Sunny
5040,MSP,2019-10-23,11,20,15,0.0,18,0.0,44,10,8,14,13,31,13,Sunny
5041,MSP,2019-10-24,5,8,7,0.0,27,5.1,61,9,56,7,3,38,3,Moderate rain
5042,MSP,2019-10-25,3,13,8,0.0,12,4.1,56,10,16,7,4,18,4,Patchy rain possible
5043,MSP,2019-10-26,4,16,11,0.0,13,0.0,56,10,6,9,8,20,8,Sunny
5044,MSP,2019-10-27,5,12,9,0.0,19,0.0,62,10,18,8,5,27,5,Cloudy
5045,MSP,2019-10-28,-2,6,3,0.0,23,0.0,58,10,38,2,-2,31,-2,Cloudy
5046,MSP,2019-10-29,-3,4,1,0.3,16,0.3,69,9,33,1,-4,23,-4,Moderate snow
5047,MSP,2019-10-30,-3,1,-0,0.0,31,0.8,76,5,85,-0,-6,44,-6,Blizzard
5048,MSP,2019-10-31,-6,8,2,0.0,16,0.1,48,10,2,0,-5,29,-5,Sunny
5049,MSP,2019-11-01,-1,12,6,0.0,18,0.0,49,10,7,4,1,30,1,Partly cloudy
5050,MSP,2019-11-02,0,12,6,0.0,13,0.0,56,10,5,5,2,24,2,Sunny
5051,MSP,2019-11-03,3,16,10,0.0,17,0.0,56,10,3,8,6,29,6,Sunny
5052,MSP,2019-11-04,7,14,11,0.0,14,0.0,65,10,39,9,7,22,7,Overcast
5053,MSP,2019-11-05,4,14,9,0.0,12,0.0,64,10,4,8,6,19,6,Sunny
5054,MSP,2019-11-06,7,18,14,0.0,13,0.0,74,10,40,12,10,22,10,Cloudy
5055,MSP,2019-11-07,-1,5,2,0.0,27,0.1,38,8,27,1,-4,35,-4,Blowing snow
5056,MSP,2019-11-08,-3,8,3,0.0,16,0.0,43,10,16,2,-2,24,-2,Partly cloudy
5057,MSP,2019-11-09,2,19,14,0.0,13,0.0,57,10,1,11,10,24,10,Sunny
5058,MSP,2019-11-10,8,20,14,0.0,14,0.0,61,10,16,13,12,23,12,Partly cloudy
5059,MSP,2019-11-11,-8,-2,-4,0.2,32,1.4,54,5,59,-2,-10,41,-10,Ice pellets
5060,MSP,2019-11-12,-11,2,-4,0.0,15,0.0,42,10,0,-6,-11,23,-11,Sunny
5061,MSP,2019-11-13,-4,10,4,0.0,24,0.0,42,10,7,2,-3,38,-3,Sunny
5062,MSP,2019-11-14,0,10,6,0.0,13,0.0,66,10,15,4,2,22,2,Cloudy
5063,MSP,2019-11-15,2,13,8,0.0,17,0.0,63,10,7,7,4,28,4,Partly cloudy
5064,MSP,2019-11-16,4,13,8,0.0,23,0.0,71,10,21,8,4,36,4,Partly cloudy
5065,MSP,2019-11-17,8,14,11,0.0,14,0.0,60,10,26,10,8,21,8,Cloudy
5066,MSP,2019-11-18,7,19,14,0.0,17,0.0,52,10,24,13,11,28,11,Partly cloudy
5067,MSP,2019-11-19,7,18,13,0.0,13,0.0,64,10,15,13,11,22,11,Partly cloudy
5068,MSP,2019-11-20,11,18,15,0.0,29,4.8,83,9,61,14,12,45,12,Light drizzle
5069,MSP,2019-11-21,4,9,8,0.0,23,2.2,76,10,43,9,6,33,6,Partly cloudy
5070,MSP,2019-11-22,-1,3,2,0.8,14,4.0,83,7,88,2,-2,18,-2,Heavy snow
5071,MSP,2019-11-23,-3,9,4,0.0,11,0.0,76,10,20,2,-1,17,-1,Overcast
5072,MSP,2019-11-24,3,16,10,0.0,12,0.0,54,10,1,8,6,21,6,Sunny
5073,MSP,2019-11-25,6,14,10,0.0,13,0.0,57,10,11,9,7,23,7,Partly cloudy
5074,MSP,2019-11-26,3,16,10,0.0,21,0.0,63,10,21,8,4,32,4,Partly cloudy
5075,MSP,2019-11-27,-1,6,2,0.0,20,0.0,52,10,9,2,-2,28,-2,Partly cloudy
5076,MSP,2019-11-28,-1,1,0,1.4,14,7.7,86,6,91,1,-3,21,-3,Ice pellets
5077,MSP,2019-11-29,3,6,5,0.0,24,1.0,94,9,99,4,1,45,1,Light rain shower
5078,MSP,2019-11-30,3,12,8,0.0,31,0.4,56,10,24,7,3,52,3,Partly cloudy
5079,MSP,2019-12-01,-0,6,3,0.0,33,0.0,52,10,8,2,-4,48,-4,Sunny
5080,MSP,2019-12-02,-2,9,4,0.0,13,0.0,58,10,16,2,-1,23,-1,Sunny
5081,MSP,2019-12-03,1,15,8,0.0,14,0.0,61,10,4,7,4,24,4,Sunny
5082,MSP,2019-12-04,4,14,9,0.0,11,0.0,58,10,18,9,6,21,6,Partly cloudy
5083,MSP,2019-12-05,7,14,10,0.0,14,0.0,67,10,47,10,8,23,8,Overcast
5084,MSP,2019-12-06,2,7,4,0.0,20,0.0,72,10,40,5,1,28,1,Overcast
5085,MSP,2019-12-07,-0,10,5,0.0,15,0.0,74,10,2,4,1,25,1,Partly cloudy
5086,MSP,2019-12-08,4,12,8,0.0,12,0.0,72,10,47,7,5,21,5,Overcast
5087,MSP,2019-12-09,-3,6,3,0.0,20,0.0,58,10,24,3,-1,29,-1,Overcast
5088,MSP,2019-12-10,-4,6,2,0.0,11,0.0,47,10,7,-0,-3,20,-3,Sunny
5089,MSP,2019-12-11,-2,9,4,0.0,21,0.0,61,10,14,3,-2,36,-2,Cloudy
5090,MSP,2019-12-12,6,11,9,0.0,24,0.0,63,10,49,8,4,37,4,Cloudy
5091,MSP,2019-12-13,4,14,9,0.0,12,0.0,70,10,24,8,7,22,7,Partly cloudy
5092,MSP,2019-12-14,-0,5,3,0.0,14,0.0,71,10,36,3,-1,23,-1,Cloudy
5093,MSP,2019-12-15,-6,-1,-2,0.9,19,1.0,80,8,73,-3,-8,24,-8,Heavy snow
5094,MSP,2019-12-16,-7,-2,-5,4.0,18,5.0,88,7,50,-5,-11,25,-11,Heavy snow
5095,MSP,2019-12-17,-7,3,-2,0.0,12,0.0,79,10,3,-3,-8,21,-8,Sunny
5096,MSP,2019-12-18,-4,6,1,0.0,12,0.0,71,10,0,-0,-4,22,-4,Sunny
5097,MSP,2019-12-19,-2,10,4,0.0,21,0.0,52,10,15,3,-1,39,-1,Cloudy
5098,MSP,2019-12-20,2,10,6,0.0,18,0.0,58,10,8,5,1,30,1,Sunny
5099,MSP,2019-12-21,0,10,5,0.0,12,0.0,71,10,0,4,2,20,2,Sunny
5100,MSP,2019-12-22,-0,10,5,0.0,17,0.0,70,10,0,4,0,32,0,Sunny
5101,MSP,2019-12-23,2,14,8,0.0,21,0.0,69,10,25,6,3,38,3,Partly cloudy
5102,MSP,2019-12-24,6,17,11,0.0,25,0.0,57,10,38,10,7,44,7,Overcast
5103,MSP,2019-12-25,9,18,13,0.0,27,0.0,56,10,11,12,10,46,10,Sunny
5104,MSP,2019-12-26,1,8,5,0.0,13,0.0,51,10,22,6,3,24,3,Partly cloudy
5105,MSP,2019-12-27,0,5,3,0.0,15,9.8,71,9,60,3,-1,24,-1,Moderate or heavy rain with thunder
5106,MSP,2019-12-28,7,13,12,0.0,25,18.6,95,9,79,11,8,40,8,Moderate or heavy rain with thunder
5107,MSP,2019-12-29,-0,4,2,0.0,21,0.0,73,8,48,2,-3,32,-3,Blowing snow
5108,MSP,2019-12-30,0,5,3,0.0,27,0.0,58,10,5,2,-4,41,-4,Sunny
5109,MSP,2019-12-31,-1,9,4,0.0,15,0.0,50,10,9,2,-2,25,-2,Sunny
5110,ORD,2018-01-01,22,33,30,0.0,14,0.0,15,10,0,26,27,18,26,Sunny
5111,ORD,2018-01-02,18,35,29,0.0,12,0.3,24,10,2,25,26,15,25,Sunny
5112,ORD,2018-01-03,15,30,25,0.0,11,0.0,41,10,4,22,22,14,22,Sunny
5113,ORD,2018-01-04,15,30,26,0.0,10,0.0,38,10,4,23,23,12,23,Sunny
5114,ORD,2018-01-05,19,33,30,0.0,11,0.0,24,10,2,25,26,14,25,Sunny
5115,ORD,2018-01-06,22,35,32,0.0,7,0.0,22,10,13,28,29,8,28,Partly cloudy
5116,ORD,2018-01-07,21,36,31,0.0,7,0.0,17,10,25,27,28,10,27,Partly cloudy
5117,ORD,2018-01-08,21,35,31,0.0,16,0.0,19,10,28,27,28,22,27,Partly cloudy
5118,ORD,2018-01-09,18,30,26,0.0,12,6.0,50,10,16,24,23,16,24,Moderate or heavy rain shower
5119,ORD,2018-01-10,16,26,24,0.0,15,0.3,56,10,35,22,21,18,22,Partly cloudy
5120,ORD,2018-01-11,16,27,24,0.0,8,0.0,52,10,26,22,22,11,22,Partly cloudy
5121,ORD,2018-01-12,18,35,30,0.0,7,0.0,40,10,10,26,26,9,26,Sunny
5122,ORD,2018-01-13,20,37,32,0.0,5,0.0,33,10,3,28,29,7,28,Sunny
5123,ORD,2018-01-14,21,39,33,0.0,7,0.0,27,10,1,29,29,9,29,Sunny
5124,ORD,2018-01-15,20,33,30,0.0,12,5.5,33,10,16,26,27,17,26,Partly cloudy
5125,ORD,2018-01-16,19,31,26,0.0,12,5.8,47,10,16,24,24,15,24,Partly cloudy
5126,ORD,2018-01-17,18,34,30,0.0,7,0.0,36,10,4,26,27,9,26,Sunny
5127,ORD,2018-01-18,22,35,30,0.0,10,0.0,27,10,3,27,27,13,27,Sunny
5128,ORD,2018-01-19,19,34,29,0.0,7,0.0,23,10,6,25,26,10,25,Sunny
5129,ORD,2018-01-20,20,34,30,0.0,8,0.0,23,10,4,26,28,10,26,Sunny
5130,ORD,2018-01-21,20,32,28,0.0,11,0.0,34,10,12,25,26,14,25,Partly cloudy
5131,ORD,2018-01-22,19,30,27,0.0,14,0.2,45,10,13,24,24,18,24,Sunny
5132,ORD,2018-01-23,18,27,25,0.0,11,9.1,57,9,28,23,23,14,23,Moderate or heavy rain shower
5133,ORD,2018-01-24,19,27,25,0.0,10,6.1,55,10,14,24,23,13,24,Sunny
5134,ORD,2018-01-25,20,34,28,0.0,4,2.5,45,10,7,26,26,6,26,Sunny
5135,ORD,2018-01-26,18,28,25,0.0,10,4.4,55,9,24,23,23,14,23,Patchy rain possible
5136,ORD,2018-01-27,19,29,25,0.0,10,7.8,56,9,26,23,23,13,23,Moderate or heavy rain shower
5137,ORD,2018-01-28,19,32,27,0.0,10,3.0,47,10,8,24,24,13,24,Sunny
5138,ORD,2018-01-29,16,27,24,0.0,11,11.8,59,9,20,22,22,15,22,Patchy light rain with thunder
5139,ORD,2018-01-30,16,26,23,0.0,12,4.1,62,10,24,22,21,16,22,Light rain shower
5140,ORD,2018-01-31,19,30,26,0.0,7,0.5,48,10,9,24,24,9,24,Sunny
5141,ORD,2018-02-01,19,29,26,0.0,12,0.0,47,10,10,24,24,16,24,Sunny
5142,ORD,2018-02-02,21,31,28,0.0,10,4.9,47,10,16,26,26,14,26,Patchy rain possible
5143,ORD,2018-02-03,19,31,28,0.0,7,10.0,49,9,21,25,25,9,25,Sunny
5144,ORD,2018-02-04,18,32,27,0.0,9,4.3,54,10,14,25,25,12,25,Partly cloudy
5145,ORD,2018-02-05,20,30,27,0.0,7,0.2,50,10,12,26,25,10,26,Sunny
5146,ORD,2018-02-06,19,32,28,0.0,7,0.0,50,10,12,26,26,10,26,Sunny
5147,ORD,2018-02-07,19,27,24,0.0,14,7.6,61,10,36,23,22,18,23,Partly cloudy
5148,ORD,2018-02-08,17,26,23,0.0,7,17.6,66,9,34,22,21,9,22,Light rain shower
5149,ORD,2018-02-09,18,28,25,0.0,5,0.6,58,10,26,23,23,7,23,Partly cloudy
5150,ORD,2018-02-10,20,27,25,0.0,6,6.5,60,10,33,24,23,8,24,Light rain shower
5151,ORD,2018-02-11,18,29,24,0.0,13,4.5,59,9,22,23,22,17,23,Patchy rain possible
5152,ORD,2018-02-12,16,28,26,0.0,7,0.0,52,10,15,23,23,9,23,Sunny
5153,ORD,2018-02-13,18,30,26,0.0,12,0.0,45,10,9,23,23,16,23,Sunny
5154,ORD,2018-02-14,16,28,24,0.0,7,0.0,50,10,16,23,22,9,23,Partly cloudy
5155,ORD,2018-02-15,18,26,22,0.0,7,1.0,58,10,21,21,21,10,21,Patchy light rain
5156,ORD,2018-02-16,17,30,26,0.0,6,0.0,46,10,8,24,23,8,24,Sunny
5157,ORD,2018-02-17,19,34,29,0.0,7,0.0,38,10,5,26,26,10,26,Sunny
5158,ORD,2018-02-18,18,31,27,0.0,7,0.1,50,10,11,25,24,9,25,Sunny
5159,ORD,2018-02-19,20,30,25,0.0,5,5.7,53,9,40,24,23,7,24,Moderate or heavy rain shower
5160,ORD,2018-02-20,19,29,27,0.0,8,2.3,55,10,20,24,24,11,24,Patchy rain possible
5161,ORD,2018-02-21,18,25,23,0.0,11,17.0,68,9,30,22,22,14,22,Moderate or heavy rain shower
5162,ORD,2018-02-22,18,22,21,0.0,12,2.5,64,10,24,21,20,15,20,Patchy rain possible
5163,ORD,2018-02-23,16,24,21,0.0,9,0.3,63,10,22,19,19,11,19,Patchy rain possible
5164,ORD,2018-02-24,15,28,23,0.0,9,0.2,65,10,22,21,21,12,21,Patchy rain possible
5165,ORD,2018-02-25,16,29,25,0.0,11,1.0,56,10,17,22,22,14,22,Sunny
